username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
cleanlivingmag;2015-12-16 15:56;1;0;"Don't miss this episode of how #Scary #Halloween #Stains #Tackled on #Clean #Green #Talk . http://bit.ly/1NnCMLh";;;#Scary #Halloween #Stains #Tackled #Clean #Green #Talk;"677276055594487808";https://twitter.com/cleanlivingmag/status/677276055594487808
DJAppleCat;2015-12-16 15:51;0;0;"#creepy #eyeswideshut #cat is creepy. #stanleykubrick or Stanley CATbrick ? ! #amiright ? Derp https://www.instagram.com/p/_Xy2H1DIID/";;;#creepy #eyeswideshut #cat #stanleykubrick #amiright;"677274941813731328";https://twitter.com/DJAppleCat/status/677274941813731328
snoringelbow;2015-12-16 15:51;2;10;"#Nightmare Can't Sleep @PentagonJunior Will Kill Me @LuchaElRey #LuchaUnderground";;@PentagonJunior @LuchaElRey;#Nightmare #LuchaUnderground;"677274904954187776";https://twitter.com/snoringelbow/status/677274904954187776
Moneybarbie78;2015-12-16 15:50;0;0;"It's #crazy how #fear #jealousy #boredom and #monotony #disappear and all #remains is the #light … https://www.instagram.com/p/_XytOVNd1l/";;;#crazy #fear #jealousy #boredom #monotony #disappear #remains #light;"677274628096704516";https://twitter.com/Moneybarbie78/status/677274628096704516
SputnikInt;2015-12-16 15:50;18;5;"A boon for #Germany 's therapists? More than 1/2 of Germans see dark future http://sptnkne.ws/arsm #Fear #Terrorism";;;#Germany #Fear #Terrorism;"677274524593709056";https://twitter.com/SputnikInt/status/677274524593709056
performondemand;2015-12-16 15:49;0;3;"#fear #kona #triathlete #triathlon #swimbikerun #swim #bike #run #mental http://performanceondemand.libsyn.com/pod-037-dealing-with-fear";;;#fear #kona #triathlete #triathlon #swimbikerun #swim #bike #run #mental;"677274366485336065";https://twitter.com/performondemand/status/677274366485336065
ilovehackinmw3;2015-12-17 15:58;0;0;"#grandma #scary #christmas #iFunny http://ifunny.co/fun/QRe3bT2U3";;;#grandma #scary #christmas #iFunny;"677639079731855361";https://twitter.com/ilovehackinmw3/status/677639079731855361
patricia_hinkle;2015-12-17 15:58;0;1;"Truth. I luv my country but #fear my #government. @FoxNews @ImpeachPOTUS @ImpeachObamaWeb #criminals @usa";Maryland, USA;@FoxNews @ImpeachPOTUS @ImpeachObamaWeb @usa;#fear #government #criminals;"677638984399482880";https://twitter.com/patricia_hinkle/status/677638984399482880
pcte94;2015-12-17 15:58;0;0;"#ghosttown lobitos-piura #beach #pueblo #scary #desert @Lobitos-talara-Peru http://ln.is/www.instagram.com/p/kbGsM";;@Lobitos;#ghosttown #beach #pueblo #scary #desert;"677638960076730368";https://twitter.com/pcte94/status/677638960076730368
MarinaBlack99;2015-12-17 15:56;0;4;"Heading into the weekend with getting my wisdom teeth out. Hopefully it won't be as bad as everyone says... #scared #surgery #wisdomteeth";Revere, MA;;#scared #surgery #wisdomteeth;"677638432928235522";https://twitter.com/MarinaBlack99/status/677638432928235522
