username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
lodaddy76;2015-10-18 16:59;0;0;"When your parents fuck up all the fun trying to be cool..... #sad #facts #truth #dead #thataintme https://instagram.com/p/8_44DtMgCz/";;;#sad #facts #truth #dead #thataintme;"655896112109363200";https://twitter.com/lodaddy76/status/655896112109363200
bcsprevention;2015-10-18 16:59;0;1;"" @SamaritansHope : You can text the Mass. Statewide Helpline at 877-870-HOPE(4673) between 3pm-11pm for emotional support" #helpme #depressed";;@SamaritansHope;#helpme #depressed;"655895995461468160";https://twitter.com/bcsprevention/status/655895995461468160
SpencerGracee;2015-10-18 16:59;1;1;"@adrienlianexo and I were literally bestfriends and now we don't even talk #sad miss you honey";;@adrienlianexo;#sad;"655895993033052162";https://twitter.com/SpencerGracee/status/655895993033052162
MaimeeDoodles;2015-10-18 16:58;0;0;"Wouldn't you like to know her story? #inktober2015 #inktober #day16 #sad #girl #doll #matryoshka … https://instagram.com/p/8_4x4WTHAA/";;;#inktober2015 #inktober #day16 #sad #girl #doll #matryoshka;"655895884497055745";https://twitter.com/MaimeeDoodles/status/655895884497055745
Morgen8112;2015-10-18 16:58;0;1;"Sad the Hawks lost :( but the Panthers played a great game! #GoHawks #Seahawks #seahawksvscarolina #sad #lost #hawks";;;#GoHawks #Seahawks #seahawksvscarolina #sad #lost #hawks;"655895848161669120";https://twitter.com/Morgen8112/status/655895848161669120
oadrake;2015-10-18 16:58;0;0;"The lowdown on pumpkin shortage: blame climate change https://youtu.be/wzyZg985pBY #fall #autumn #climatechange #pumpkins #pumpkineverything #sad";;;#fall #autumn #climatechange #pumpkins #pumpkineverything #sad;"655895821439901696";https://twitter.com/oadrake/status/655895821439901696
SirBenjaminKing;2015-10-18 16:58;2;5;"#Heartbreaking loss. Too many injuries to overcome and still almost had 'em. Solid effort. @Chargers";;@Chargers;#Heartbreaking;"655895691412140033";https://twitter.com/SirBenjaminKing/status/655895691412140033
lost_iam_noone;2015-10-18 16:57;0;0;"#me #monster #unhappy #lost #broken #sad #life #depression #depressed #devil #demons #smile #fake … https://instagram.com/p/8_4n49nmZv/";;;#me #monster #unhappy #lost #broken #sad #life #depression #depressed #devil #demons #smile #fake;"655895541189058560";https://twitter.com/lost_iam_noone/status/655895541189058560
crazedbitchxs;2015-10-19 16:59;0;0;"the zipper on my jeans freaking broke cause i couldn't unzip and tugged too hard and why lord why those jeans made my butt look good 😩 #sad";;;#sad;"656258353509879808";https://twitter.com/crazedbitchxs/status/656258353509879808
MsSpice9;2015-10-19 16:59;0;0;"#Sad !! #Terrible !!! https://twitter.com/RawStory/status/656257738247421953";;;#Sad #Terrible;"656258277416656896";https://twitter.com/MsSpice9/status/656258277416656896
uswithanxiety;2015-10-19 16:58;0;0;"❤️ ❤️ ❤️ #dontgiveup #hope #psychology #anxiety #depression";;;#dontgiveup #hope #psychology #anxiety #depression;"656258235280838656";https://twitter.com/uswithanxiety/status/656258235280838656
esam_ka;2015-10-19 16:57;0;0;"#Vaccine against #depression ! A heart which has a strong link with #Allah . #treatment";;;#Vaccine #depression #Allah #treatment;"656257893449224192";https://twitter.com/esam_ka/status/656257893449224192
DenaMSpellman;2015-10-19 16:57;0;0;"The sky is crazy right now! #gloomy #fall #autumn #california #cali #awesome #crazysky https://instagram.com/p/9CdYmeqeHw/";;;#gloomy #fall #autumn #california #cali #awesome #crazysky;"656257862436392960";https://twitter.com/DenaMSpellman/status/656257862436392960
CBCAMDS;2015-10-19 16:57;1;2;"The connection between #trafficked victims & #mentalillness is real. #PTSD #anxiety #depression #suicide ... http://fb.me/5bs2XXNba";;;#trafficked #mentalillness #PTSD #anxiety #depression #suicide;"656257862008573952";https://twitter.com/CBCAMDS/status/656257862008573952
Vivere_Liberam;2015-10-19 16:57;0;1;"TEMPTU PARTNERS WITH GLAMSQUAD. SAD DAY FOR PROS. — #Fail #AirBrush #MakeUp #Sad #WrongMove http://www.glossible.com/beauty-business-blog/temptu-partners-with-glamsquad-bad-news-for-pros#.ViWDKfZMLX4.twitter";;;#Fail #AirBrush #MakeUp #Sad #WrongMove #;"656257860456747008";https://twitter.com/Vivere_Liberam/status/656257860456747008
Jomaanah;2015-10-19 16:57;0;0;"#Vaccine against #depression ! A heart which has a strong link with #Allah . #treatment";;;#Vaccine #depression #Allah #treatment;"656257809047269376";https://twitter.com/Jomaanah/status/656257809047269376
christan_arena;2015-10-20 16:59;0;2;"@TylerVanaken @w_brink281 first you steal brink's pillow and now you're stealing his friendship 😪 #sad";;@TylerVanaken @w_brink281;#sad;"656620903539707904";https://twitter.com/christan_arena/status/656620903539707904
shadysus;2015-10-20 16:59;0;0;"Blog: Recovery, thoughts, and life #LONGPost #Depression #ReadAtOwnRisk https://lonelythyroid.wordpress.com/2015/10/20/recovery-thoughts-and-life";;;#LONGPost #Depression #ReadAtOwnRisk;"656620884593999873";https://twitter.com/shadysus/status/656620884593999873
xzibit120;2015-10-20 16:59;0;0;"trying to have fun but fun dot wanna have me #sad story";;;#sad;"656620882803208193";https://twitter.com/xzibit120/status/656620882803208193
BukiWilliams;2015-10-20 16:59;0;0;"@Mama4Obama1 The Hill reported earlier that ex Obama officials disputed his accounts events. I won't be surprised if it was Panetta. #sad";Manhattan, NY;@Mama4Obama1;#sad;"656620742956720128";https://twitter.com/BukiWilliams/status/656620742956720128
moniquebeech;2015-10-20 16:59;0;0;"Sad photo for a sad outcome. #sadness #ComeTogether ... in sadness. https://twitter.com/huffpostcanada/status/656619115365404672";;;#sadness #ComeTogether;"656620733141921792";https://twitter.com/moniquebeech/status/656620733141921792
GraceGayle1;2015-10-20 16:59;0;0;"#Depression and #Suicide http://www.fromvictimtovictor.ca http://fb.me/4obr5oQS5";;;#Depression #Suicide;"656620675591831552";https://twitter.com/GraceGayle1/status/656620675591831552
Josue_can;2015-10-20 16:58;1;0;"If all those little girls the Supergirl team have been reaching out to don't have Nielsen boxes at home, none of it matters. #sad";;;#sad;"656620600933425152";https://twitter.com/Josue_can/status/656620600933425152
jaquiroman5;2015-10-20 16:58;2;0;"#sad";;;#sad;"656620500844605440";https://twitter.com/jaquiroman5/status/656620500844605440
_bstacks;2015-10-21 16:58;0;0;"#depressed";;;#depressed;"656982828874383361";https://twitter.com/_bstacks/status/656982828874383361
BMO____;2015-10-21 16:57;0;0;"Ain't they both in the same record label? #Sad Rick Ross need to get his clique together. 💯 https://twitter.com/amorETERNO___/status/656979174855430144";;;#Sad;"656982723169513472";https://twitter.com/BMO____/status/656982723169513472
DntMeenaghThing;2015-10-21 16:55;0;0;"Sammie #dog is #sad because I won't feed her right now #glutton http://ift.tt/1Gj3q9w";;;#dog #sad #glutton;"656982266581798912";https://twitter.com/DntMeenaghThing/status/656982266581798912
SarahHaagPT;2015-10-21 16:55;1;2;"#depression isn't one thing. It's lots of things. But the good news? @jhalversonmd";;@jhalversonmd;#depression;"656982249431289856";https://twitter.com/SarahHaagPT/status/656982249431289856
enidinthecity;2015-10-21 16:55;0;1;"This is so #sad http://fw.to/AMwdwZS #NBA #LamarOdom #Hollywood #media #divorce #freakshow #RealityTV #tv";Southside Place, TX;;#sad #NBA #LamarOdom #Hollywood #media #divorce #freakshow #RealityTV #tv;"656982120707915776";https://twitter.com/enidinthecity/status/656982120707915776
TonyScags;2015-10-21 16:55;0;1;"@Schultz_Report @RyanChell87 @nicolezaloumis @HorowitzJason @stevecofield @VictoriaSXM how do these things happen? #sad";;@Schultz_Report @RyanChell87 @nicolezaloumis @HorowitzJason @stevecofield @VictoriaSXM;#sad;"656982054937231360";https://twitter.com/TonyScags/status/656982054937231360
macdougalz12;2015-10-21 16:54;0;0;"CHECK IT OUT http://ebay.to/1KOMeHo #InsideOut #sadness figure for #kids #ebay #shopping #movietwit http://ebay.to/1IZrJXL";;;#InsideOut #sadness #kids #ebay #shopping #movietwit;"656981980127580162";https://twitter.com/macdougalz12/status/656981980127580162
MindWhaleLLC;2015-10-21 16:54;0;0;"http://fb.com/mindwhale #autism #depression #adhd #add #stressdisorder #anxiety";;;#autism #depression #adhd #add #stressdisorder #anxiety;"656981808630796289";https://twitter.com/MindWhaleLLC/status/656981808630796289
MindWhaleLLC;2015-10-21 16:53;0;0;"Follow me and learn how to have a healthy brain. #Brainhealth #autism #anxiety #stress #depression http://www.fb.com/mindwhale";;;#Brainhealth #autism #anxiety #stress #depression;"656981657916805120";https://twitter.com/MindWhaleLLC/status/656981657916805120
HurleyGammon;2015-10-22 16:58;0;0;"Blah. Watching the pens hurts. Crosby, Malkin, kessel, pens power play blows. #sad #deservemore . @MarkMaddenX @Dejan_Kovacevic";;@MarkMaddenX @Dejan_Kovacevic;#sad #deservemore;"657345402392453120";https://twitter.com/HurleyGammon/status/657345402392453120
BrenoMcTLL;2015-10-22 16:58;0;1;"#denver #aeglive #straglord #aeg #trevrich #concerts #heart #ifollowback #tired #fashionista #sfs #sad #ootd https://youtu.be/gONneHAuG4I";;;#denver #aeglive #straglord #aeg #trevrich #concerts #heart #ifollowback #tired #fashionista #sfs #sad #ootd;"657345391432749056";https://twitter.com/BrenoMcTLL/status/657345391432749056
